node_id,length,speed
32200082,54,5.0
32200083,54,5.0
32200085,54,5.0
32200086,54,5.0
32200087,54,5.0
32200088,54,5.0
32200090,54,5.0
322000318,10,5.0
322000335,135,5.0
322000844,33,5.0
32200026,44,5.0
323000320,48,5.0
323000324,9,5.0
323000833,55,5.0
324000323,9,5.0
324000333,17,5.0
325000323,90,5.0
325000326,59,5.0
325000334,67,5.0
32500029,49,5.0
325000340,78,5.0
326000286,56,5.0
326000325,59,5.0
326000327,34,5.0
327000276,27,5.0
327000290,22,5.0
327000331,62,5.0
328000320,24,5.0
328000330,34,5.0
32800028,44,5.0
3280001014,48,5.0
329000328,47,5.0
329000339,13,5.0
330000323,59,5.0
330000833,17,5.0
331000327,62,5.0
331000335,45,5.0
33100029,49,5.0
332000333,52,5.0
332000851,34,5.0
333000317,13,5.0
333000324,17,5.0
333000332,52,5.0
33300027,44,5.0
334000319,11,5.0
334000325,67,5.0
334000332,45,5.0
335000321,20,5.0
335000322,135,5.0
335000331,45,5.0
336000758,42,5.0
336000834,39,5.0
3360001016,17,5.0
3360001017,16,5.0
337000336,23,5.0
3370001015,37,5.0
338000337,11,5.0
338000364,12,5.0
338000448,39,5.0
339000329,13,5.0
339000350,24,5.0
339000367,24,5.0
339000448,28,5.0
33900028,44,5.0
3390001014,21,5.0
340000325,70,5.0
340000351,20,5.0
340000352,26,5.0
34000030,44,5.0
340000399,16,5.0
341000346,10,5.0
342000382,5,5.0
342000408,12,5.0
343000404,12,5.0
343000785,11,5.0
344000378,12,5.0
344000383,11,5.0
345000354,15,5.0
345000355,11,5.0
345000387,13,5.0
346000326,47,5.0
346000353,13,5.0
347000371,12,5.0
347000399,31,5.0
34700032,44,5.0
347000446,13,5.0
348000389,11,5.0
348000444,11,5.0
349000392,11,5.0
349000395,11,5.0
34900037,46,5.0
350000329,13,5.0
350000339,24,5.0
350000351,19,5.0
351000340,20,5.0
351000350,19,5.0
351000398,24,5.0
352000341,12,5.0
352000377,24,5.0
353000287,13,5.0
354000345,10,5.0
354000425,13,5.0
355000345,16,5.0
355000356,10,5.0
355000358,13,5.0
35500032,44,5.0
356000355,15,5.0
356000417,13,5.0
356000423,11,5.0
35600032,44,5.0
357000345,13,5.0
357000425,11,5.0
358000357,12,5.0
358000429,11,5.0
359000356,13,5.0
359000358,11,5.0
360000357,10,5.0
360000428,16,5.0
360000435,17,5.0
361000359,11,5.0
361000430,12,5.0
362000432,17,5.0
362000434,16,5.0
362000438,11,5.0
363000440,16,5.0
364000338,12,5.0
364000758,19,5.0
364000779,22,5.0
365000338,17,5.0
365000368,11,5.0
365000448,17,5.0
366000338,19,5.0
366000365,14,5.0
366000369,15,5.0
36600031,40,5.0
367000365,17,5.0
367000368,12,5.0
368000369,11,5.0
368000400,24,5.0
369000768,12,5.0
370000367,24,5.0
370000400,12,5.0
371000398,11,5.0
371000399,31,5.0
372000371,16,5.0
372000374,12,5.0
373000370,11,5.0
373000372,15,5.0
374000347,12,5.0
374000446,4,5.0
375000373,12,5.0
375000374,11,5.0
376000375,12,5.0
376000381,11,5.0
377000378,11,5.0
377000383,12,5.0
378000347,11,5.0
378000379,12,5.0
379000380,11,5.0
379000384,12,5.0
380000381,12,5.0
380000447,4,5.0
381000405,12,5.0
381000407,12,5.0
381000447,13,5.0
382000405,13,5.0
382000406,5,5.0
383000341,24,5.0
383000409,11,5.0
384000344,12,5.0
384000411,11,5.0
385000380,12,5.0
385000384,11,5.0
386000353,24,5.0
386000354,13,5.0
387000386,11,5.0
387000410,12,5.0
388000343,11,5.0
388000442,11,5.0
389000388,12,5.0
389000801,12,5.0
390000382,12,5.0
390000391,3,5.0
391000342,11,5.0
391000393,11,5.0
392000390,13,5.0
392000391,12,5.0
392000443,12,5.0
393000394,12,5.0
393000421,12,5.0
39300037,46,5.0
394000392,11,5.0
394000395,11,5.0
395000396,12,5.0
395000493,12,5.0
396000422,11,5.0
396000464,13,5.0
397000370,11,5.0
397000372,11,5.0
398000397,12,5.0
398000445,13,5.0
399000340,16,5.0
399000347,39,5.0
399000351,12,5.0
400000401,11,5.0
400000402,11,5.0
401000403,15,5.0
401000808,12,5.0
402000373,16,5.0
402000376,12,5.0
403000402,15,5.0
403000404,16,5.0
404000376,11,5.0
404000405,18,5.0
405000381,12,5.0
405000406,13,5.0
405000408,12,5.0
40500031,40,5.0
406000343,10,5.0
406000442,11,5.0
407000385,12,5.0
407000413,11,5.0
408000407,11,5.0
408000414,15,5.0
409000386,12,5.0
409000410,11,5.0
410000344,11,5.0
410000411,12,5.0
411000412,11,5.0
411000416,12,5.0
412000385,11,5.0
412000413,12,5.0
413000414,11,5.0
413000418,12,5.0
414000415,12,5.0
414000419,16,5.0
415000342,10,5.0
415000393,11,5.0
416000355,13,5.0
416000387,12,5.0
417000412,12,5.0
417000416,11,5.0
418000417,12,5.0
418000423,13,5.0
419000418,11,5.0
419000424,17,5.0
420000415,11,5.0
420000419,12,5.0
421000420,11,5.0
421000474,13,5.0
422000394,12,5.0
422000421,12,5.0
423000356,16,5.0
423000424,10,5.0
423000426,13,5.0
4240006,54,5.0
424000423,15,5.0
424000427,17,5.0
424000452,11,5.0
4250006,54,5.0
425000279,17,5.0
425000428,5,5.0
426000359,12,5.0
427000426,11,5.0
427000431,15,5.0
428000279,25,5.0
428000282,10,5.0
428000360,16,5.0
429000361,11,5.0
429000435,4,5.0
430000362,12,5.0
430000426,11,5.0
430000431,11,5.0
431000436,16,5.0
431000449,12,5.0
432000361,8,5.0
432000435,17,5.0
433000280,13,5.0
433000434,15,5.0
434000362,16,5.0
434000432,4,5.0
435000360,17,5.0
435000432,17,5.0
435000433,9,5.0
436000362,15,5.0
436000363,15,5.0
437000434,11,5.0
438000439,12,5.0
439000284,13,5.0
440000441,15,5.0
441000281,17,5.0
442000390,9,5.0
442000443,12,5.0
443000389,11,5.0
443000444,11,5.0
444000349,12,5.0
444000504,12,5.0
445000339,10,5.0
445000350,13,5.0
446000347,13,5.0
446000379,6,5.0
446000447,10,5.0
447000375,6,5.0
447000381,13,5.0
447000446,10,5.0
448000338,39,5.0
448000339,28,5.0
44800031,40,5.0
449000477,10,5.0
449000519,11,5.0
450000492,1112,5.0
450000497,11,5.0
450000507,12,5.0
45000044,44,5.0
451000491,850,5.0
451000495,10,5.0
452000420,12,5.0
452000424,16,5.0
452000474,10,5.0
453000459,30,5.0
453000468,9,5.0
453000475,16,5.0
454000213,21,5.0
454000455,15,5.0
454000475,17,5.0
454000513,13,5.0
455000454,21,5.0
455000471,11,5.0
455000520,12,5.0
45500044,44,5.0
4560006,54,5.0
4560008,44,5.0
456000488,10,5.0
456000489,16,5.0
457000490,16,5.0
457000507,11,5.0
457000806,12,5.0
458000460,23,5.0
458000505,11,5.0
45800037,46,5.0
459000453,21,5.0
459000464,15,5.0
459000499,12,5.0
45900037,46,5.0
460000348,12,5.0
460000803,11,5.0
461000457,15,5.0
461000508,10,5.0
462000450,1177,5.0
462000498,10,5.0
463000213,17,5.0
463000486,5,5.0
464000459,10,5.0
464000479,13,5.0
464000517,15,5.0
465000480,8,5.0
465000484,12,5.0
466000459,7,5.0
466000480,10,5.0
466000487,11,5.0
467000349,12,5.0
467000504,11,5.0
468000483,10,5.0
468000487,12,5.0
469000210,44,5.0
469000545,25,5.0
469000547,26,5.0
470000463,12,5.0
470000481,12,5.0
471000455,16,5.0
471000476,10,5.0
471000515,13,5.0
472000462,850,5.0
472000509,12,5.0
473000461,11,5.0
473000819,12,5.0
47300044,44,5.0
4740008,44,5.0
474000452,15,5.0
474000478,13,5.0
474000517,11,5.0
475000214,21,5.0
475000453,22,5.0
475000454,12,5.0
475000512,17,5.0
476000471,15,5.0
476000482,13,5.0
476000568,11,5.0
477000427,12,5.0
477000452,12,5.0
478000477,11,5.0
478000519,11,5.0
479000465,5,5.0
479000518,11,5.0
4800008,44,5.0
480000465,8,5.0
480000466,10,5.0
480000479,6,5.0
481000471,13,5.0
481000482,15,5.0
482000485,12,5.0
482000569,16,5.0
483000205,20,5.0
484000465,12,5.0
484000489,17,5.0
484000518,13,5.0
485000470,12,5.0
485000546,9,5.0
486000469,17,5.0
486000545,10,5.0
487000466,11,5.0
487000483,18,5.0
488000436,16,5.0
488000449,11,5.0
489000215,105,5.0
489000456,16,5.0
489000484,17,5.0
489000488,15,5.0
490000458,17,5.0
490000506,15,5.0
490000805,16,5.0
491000467,850,5.0
491000494,15,5.0
492000451,1308,5.0
492000496,15,5.0
492000506,16,5.0
493000467,10,5.0
493000494,11,5.0
494000495,11,5.0
495000496,17,5.0
495000511,11,5.0
496000492,15,5.0
496000497,14,5.0
496000512,16,5.0
497000450,11,5.0
497000498,16,5.0
497000513,12,5.0
498000500,11,5.0
498000514,11,5.0
499000396,12,5.0
499000493,11,5.0
500000472,11,5.0
500000503,11,5.0
501000473,11,5.0
501000510,11,5.0
502000472,850,5.0
502000503,11,5.0
503000516,12,5.0
503000566,12,5.0
50300044,44,5.0
504000460,10,5.0
504000505,23,5.0
505000451,11,5.0
505000506,17,5.0
506000490,15,5.0
506000492,16,5.0
506000507,15,5.0
507000450,12,5.0
507000457,11,5.0
507000508,15,5.0
508000462,11,5.0
508000509,11,5.0
509000473,11,5.0
509000510,11,5.0
510000502,12,5.0
510000564,12,5.0
511000453,12,5.0
511000499,23,5.0
512000475,17,5.0
512000496,16,5.0
512000511,17,5.0
513000454,13,5.0
513000497,12,5.0
513000512,14,5.0
514000455,12,5.0
514000513,17,5.0
515000500,12,5.0
515000514,11,5.0
516000476,13,5.0
516000515,11,5.0
517000422,13,5.0
517000464,10,5.0
517000474,16,5.0
518000478,12,5.0
518000517,13,5.0
519000484,12,5.0
519000489,12,5.0
520000463,11,5.0
520000481,16,5.0
521000527,13,5.0
521000528,12,5.0
521000551,16,5.0
521000555,14,5.0
521000682,15,5.0
522000529,915,5.0
522000551,15,5.0
522000552,15,5.0
52200045,44,5.0
523000530,16,5.0
523000542,17,5.0
523000553,17,5.0
523000581,10,5.0
524000536,14,5.0
524000657,11,5.0
524000673,13,5.0
525000537,16,5.0
525000586,13,5.0
525000595,11,5.0
52500053,33,5.0
526000463,10,5.0
526000470,4,5.0
527000521,13,5.0
527000528,4,5.0
527000716,13,5.0
528000548,11,5.0
528000563,11,5.0
529000549,11,5.0
529000565,850,5.0
530000523,11,5.0
530000541,13,5.0
530000568,15,5.0
53000045,44,5.0
531000570,11,5.0
531000572,11,5.0
532000533,13,5.0
532000571,7,5.0
533000219,24,5.0
533000242,17,5.0
533000571,26,5.0
533000573,12,5.0
53300015,54,5.0
534000531,12,5.0
534000542,16,5.0
534000573,15,5.0
535000555,13,5.0
535000559,12,5.0
535000589,13,5.0
535000721,11,5.0
536000524,14,5.0
536000561,10,5.0
536000588,850,5.0
536000589,13,5.0
537000525,11,5.0
537000540,16,5.0
537000544,13,5.0
538000539,12,5.0
538000574,12,5.0
53800015,54,5.0
539000226,35,5.0
539000579,12,5.0
540000537,11,5.0
540000580,15,5.0
540000584,13,5.0
541000531,12,5.0
541000542,16,5.0
542000523,17,5.0
542000534,16,5.0
542000577,15,5.0
543000540,13,5.0
543000544,16,5.0
544000538,12,5.0
544000579,16,5.0
545000526,4,5.0
545000547,19,5.0
546000526,14,5.0
546000547,9,5.0
547000532,7,5.0
548000529,11,5.0
548000551,12,5.0
549000550,12,5.0
549000552,12,5.0
550000530,13,5.0
550000567,11,5.0
551000521,16,5.0
551000522,15,5.0
55100045,44,5.0
551000556,11,5.0
552000522,15,5.0
552000553,16,5.0
552000558,11,5.0
553000523,17,5.0
553000550,12,5.0
553000552,16,5.0
554000521,12,5.0
554000726,11,5.0
555000521,14,5.0
555000535,13,5.0
555000554,7,5.0
55500045,44,5.0
556000535,11,5.0
556000555,5,5.0
557000522,850,5.0
557000556,11,5.0
558000557,11,5.0
558000560,12,5.0
559000557,915,5.0
559000560,11,5.0
560000583,12,5.0
560000587,11,5.0
561000562,12,5.0
561000585,12,5.0
562000524,4,5.0
562000673,13,5.0
563000501,12,5.0
563000716,10,5.0
564000548,12,5.0
564000563,11,5.0
565000502,915,5.0
565000564,11,5.0
566000549,11,5.0
566000565,11,5.0
567000516,12,5.0
567000566,12,5.0
568000476,16,5.0
568000530,10,5.0
568000567,13,5.0
569000541,15,5.0
569000568,13,5.0
570000485,12,5.0
570000569,12,5.0
571000546,13,5.0
571000570,11,5.0
571000572,15,5.0
572000573,16,5.0
573000239,15,5.0
573000533,12,5.0
573000534,15,5.0
574000543,12,5.0
574000575,11,5.0
575000240,12,5.0
575000576,12,5.0
576000534,11,5.0
576000577,12,5.0
577000578,16,5.0
577000581,13,5.0
578000543,15,5.0
578000575,12,5.0
579000525,13,5.0
579000538,12,5.0
579000595,34,5.0
580000540,10,5.0
580000578,13,5.0
580000581,16,5.0
581000523,15,5.0
581000580,11,5.0
581000582,13,5.0
582000553,11,5.0
582000558,12,5.0
583000580,13,5.0
583000582,12,5.0
584000583,11,5.0
584000587,12,5.0
585000537,13,5.0
585000584,11,5.0
58500053,33,5.0
586000562,16,5.0
586000585,12,5.0
587000561,11,5.0
587000588,11,5.0
588000559,11,5.0
588000589,4,5.0
589000535,13,5.0
589000536,13,5.0
589000721,9,5.0
590000535,12,5.0
590000554,12,5.0
591000594,22,5.0
591000595,45,5.0
591000945,83,5.0
592000611,17,5.0
592000946,78,5.0
593000600,20,5.0
593000606,20,5.0
593000607,15,5.0
594000640,44,5.0
595000525,16,5.0
595000591,31,5.0
596000597,50,5.0
596000599,11,5.0
597000229,61,5.0
597000598,11,5.0
59700017,44,5.0
598000597,11,5.0
598000599,48,5.0
598000619,58,5.0
599000608,15,5.0
599000610,12,5.0
600000601,11,5.0
600000609,33,5.0
600000612,37,5.0
601000604,23,5.0
60100016,65,5.0
602000603,9,5.0
602000605,15,5.0
60200016,65,5.0
603000227,47,5.0
603000606,18,5.0
603000621,22,5.0
604000226,47,5.0
605000593,15,5.0
605000604,16,5.0
606000593,20,5.0
606000603,18,5.0
606000605,6,5.0
607000596,15,5.0
607000606,25,5.0
608000600,17,5.0
608000607,15,5.0
60800017,44,5.0
609000608,16,5.0
609000610,15,5.0
610000614,11,5.0
610000618,59,5.0
611000601,24,5.0
612000592,27,5.0
612000611,7,5.0
613000609,16,5.0
613000612,25,5.0
614000613,15,5.0
614000616,12,5.0
615000613,16,5.0
615000616,15,5.0
616000615,15,5.0
616000617,16,5.0
616000919,70,5.0
617000614,30,5.0
617000616,16,5.0
617000618,15,5.0
61700019,54,5.0
618000617,15,5.0
618000619,9,5.0
619000598,58,5.0
619000618,9,5.0
